2024-03-18 12:38:07,700 INFO  Logger.cs: 70 - 
2024-03-18 12:46:21,440 INFO  ExportHelperExtension.cs: 347 - Creating joint zhuantai
2024-03-18 12:46:21,918 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child zhuantai failed
2024-03-18 12:46:21,990 INFO  ExportHelperExtension.cs: 347 - Creating joint bigarm
2024-03-18 12:46:22,273 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent zhuantai to child bigarm failed
2024-03-18 12:46:22,298 INFO  ExportHelperExtension.cs: 347 - Creating joint smallarm
2024-03-18 12:46:22,572 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent bigarm to child smallarm failed
2024-03-18 12:46:22,685 INFO  ExportHelperExtension.cs: 347 - Creating joint claw
2024-03-18 12:46:22,940 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent smallarm to child claw failed
2024-03-18 12:46:23,241 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from arn.SLDASM
2024-03-18 12:46:23,245 INFO  ExportHelperExtension.cs: 1136 - Found 379 in arn.SLDASM
2024-03-18 12:46:23,247 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in arn.SLDASM
2024-03-18 12:46:23,247 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-03-18 12:46:23,247 INFO  ExportHelperExtension.cs: 1160 - 108 components to check
2024-03-18 12:46:23,247 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from µ××ùÁ¬½Ó¼þ-1
2024-03-18 12:46:23,248 INFO  ExportHelperExtension.cs: 1136 - Found 34 in µ××ùÁ¬½Ó¼þ-1
2024-03-18 12:46:23,248 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in µ××ùÁ¬½Ó¼þ-1
2024-03-18 12:46:23,248 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RU42-XRU2012-1
2024-03-18 12:46:23,249 INFO  ExportHelperExtension.cs: 1136 - Found 32 in RU42-XRU2012-1
2024-03-18 12:46:23,249 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RU42-XRU2012-1
2024-03-18 12:46:23,249 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from µ×²¿-2
2024-03-18 12:46:23,250 INFO  ExportHelperExtension.cs: 1136 - Found 39 in µ×²¿-2
2024-03-18 12:46:23,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in µ×²¿-2
2024-03-18 12:46:23,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-11
2024-03-18 12:46:23,251 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-11
2024-03-18 12:46:23,251 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-11
2024-03-18 12:46:23,251 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ì×Í²1-1
2024-03-18 12:46:23,252 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Ì×Í²1-1
2024-03-18 12:46:23,252 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ì×Í²1-1
2024-03-18 12:46:23,252 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 666-5
2024-03-18 12:46:23,252 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-5
2024-03-18 12:46:23,253 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 666-5
2024-03-18 12:46:23,253 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-9
2024-03-18 12:46:23,253 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-9
2024-03-18 12:46:23,254 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-9
2024-03-18 12:46:23,254 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ì×Í²1-2
2024-03-18 12:46:23,254 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Ì×Í²1-2
2024-03-18 12:46:23,255 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ì×Í²1-2
2024-03-18 12:46:23,255 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ¶æÅÌ-1
2024-03-18 12:46:23,255 INFO  ExportHelperExtension.cs: 1136 - Found 41 in ¶æÅÌ-1
2024-03-18 12:46:23,256 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ¶æÅÌ-1
2024-03-18 12:46:23,256 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 666-7
2024-03-18 12:46:23,256 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-7
2024-03-18 12:46:23,257 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 666-7
2024-03-18 12:46:23,257 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hexagon head bolts-full thread gb-6
2024-03-18 12:46:23,257 INFO  ExportHelperExtension.cs: 1136 - Found 42 in hexagon head bolts-full thread gb-6
2024-03-18 12:46:23,258 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hexagon head bolts-full thread gb-6
2024-03-18 12:46:23,258 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from slotted pan head screws gb-1
2024-03-18 12:46:23,258 INFO  ExportHelperExtension.cs: 1136 - Found 42 in slotted pan head screws gb-1
2024-03-18 12:46:23,259 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in slotted pan head screws gb-1
2024-03-18 12:46:23,259 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ö§³ÅÖá-1
2024-03-18 12:46:23,259 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Ö§³ÅÖá-1
2024-03-18 12:46:23,259 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ö§³ÅÖá-1
2024-03-18 12:46:23,259 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from slotted countersunk head screws gb-18
2024-03-18 12:46:23,261 INFO  ExportHelperExtension.cs: 1136 - Found 38 in slotted countersunk head screws gb-18
2024-03-18 12:46:23,261 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in slotted countersunk head screws gb-18
2024-03-18 12:46:23,261 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-12
2024-03-18 12:46:23,262 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-12
2024-03-18 12:46:23,262 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-12
2024-03-18 12:46:23,262 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 666-9
2024-03-18 12:46:23,263 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-9
2024-03-18 12:46:23,263 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 666-9
2024-03-18 12:46:23,263 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PART1-2-1
2024-03-18 12:46:23,264 INFO  ExportHelperExtension.cs: 1136 - Found 33 in PART1-2-1
2024-03-18 12:46:23,264 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PART1-2-1
2024-03-18 12:46:23,264 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-7
2024-03-18 12:46:23,264 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-7
2024-03-18 12:46:23,265 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-7
2024-03-18 12:46:23,265 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 666-6
2024-03-18 12:46:23,265 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-6
2024-03-18 12:46:23,266 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 666-6
2024-03-18 12:46:23,266 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-10
2024-03-18 12:46:23,266 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-10
2024-03-18 12:46:23,267 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-10
2024-03-18 12:46:23,267 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ×ÓÄ¸¶¤-1-1
2024-03-18 12:46:23,267 INFO  ExportHelperExtension.cs: 1136 - Found 31 in ×ÓÄ¸¶¤-1-1
2024-03-18 12:46:23,268 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ×ÓÄ¸¶¤-1-1
2024-03-18 12:46:23,268 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-13
2024-03-18 12:46:23,268 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-13
2024-03-18 12:46:23,268 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-13
2024-03-18 12:46:23,269 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ÉÏµ××ù-1
2024-03-18 12:46:23,269 INFO  ExportHelperExtension.cs: 1136 - Found 45 in ÉÏµ××ù-1
2024-03-18 12:46:23,269 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ÉÏµ××ù-1
2024-03-18 12:46:23,270 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-14
2024-03-18 12:46:23,270 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-14
2024-03-18 12:46:23,270 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-14
2024-03-18 12:46:23,270 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from slotted pan head screws gb-2
2024-03-18 12:46:23,270 INFO  ExportHelperExtension.cs: 1136 - Found 42 in slotted pan head screws gb-2
2024-03-18 12:46:23,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in slotted pan head screws gb-2
2024-03-18 12:46:23,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-8
2024-03-18 12:46:23,271 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-8
2024-03-18 12:46:23,272 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-8
2024-03-18 12:46:23,272 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 666-4
2024-03-18 12:46:23,272 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-4
2024-03-18 12:46:23,273 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 666-4
2024-03-18 12:46:23,273 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 666-13
2024-03-18 12:46:23,273 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-13
2024-03-18 12:46:23,274 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 666-13
2024-03-18 12:46:23,274 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 666-11
2024-03-18 12:46:23,274 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-11
2024-03-18 12:46:23,275 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 666-11
2024-03-18 12:46:23,275 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from slotted pan head screws gb-8
2024-03-18 12:46:23,275 INFO  ExportHelperExtension.cs: 1136 - Found 42 in slotted pan head screws gb-8
2024-03-18 12:46:23,276 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in slotted pan head screws gb-8
2024-03-18 12:46:23,276 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ×ÓÄ¸¶¤-1-7
2024-03-18 12:46:23,276 INFO  ExportHelperExtension.cs: 1136 - Found 31 in ×ÓÄ¸¶¤-1-7
2024-03-18 12:46:23,277 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ×ÓÄ¸¶¤-1-7
2024-03-18 12:46:23,277 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ×ÓÄ¸¶¤-1-3
2024-03-18 12:46:23,277 INFO  ExportHelperExtension.cs: 1136 - Found 31 in ×ÓÄ¸¶¤-1-3
2024-03-18 12:46:23,278 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ×ÓÄ¸¶¤-1-3
2024-03-18 12:46:23,278 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Á¬½Ó¼þ-1
2024-03-18 12:46:23,278 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Á¬½Ó¼þ-1
2024-03-18 12:46:23,279 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Á¬½Ó¼þ-1
2024-03-18 12:46:23,279 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PART1-2-2
2024-03-18 12:46:23,279 INFO  ExportHelperExtension.cs: 1136 - Found 33 in PART1-2-2
2024-03-18 12:46:23,283 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PART1-2-2
2024-03-18 12:46:23,283 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PART1-2-3
2024-03-18 12:46:23,284 INFO  ExportHelperExtension.cs: 1136 - Found 33 in PART1-2-3
2024-03-18 12:46:23,284 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PART1-2-3
2024-03-18 12:46:23,284 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from slotted pan head screws gb-3
2024-03-18 12:46:23,291 INFO  ExportHelperExtension.cs: 1136 - Found 42 in slotted pan head screws gb-3
2024-03-18 12:46:23,292 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in slotted pan head screws gb-3
2024-03-18 12:46:23,292 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo Motor MG996R-3
2024-03-18 12:46:23,292 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Servo Motor MG996R-3
2024-03-18 12:46:23,293 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo Motor MG996R-3
2024-03-18 12:46:23,293 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-15
2024-03-18 12:46:23,293 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-15
2024-03-18 12:46:23,294 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-15
2024-03-18 12:46:23,294 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from slotted pan head screws gb-7
2024-03-18 12:46:23,294 INFO  ExportHelperExtension.cs: 1136 - Found 42 in slotted pan head screws gb-7
2024-03-18 12:46:23,295 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in slotted pan head screws gb-7
2024-03-18 12:46:23,295 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 666-10
2024-03-18 12:46:23,295 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-10
2024-03-18 12:46:23,296 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 666-10
2024-03-18 12:46:23,296 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ×ÓÄ¸¶¤-3-1
2024-03-18 12:46:23,296 INFO  ExportHelperExtension.cs: 1136 - Found 31 in ×ÓÄ¸¶¤-3-1
2024-03-18 12:46:23,297 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ×ÓÄ¸¶¤-3-1
2024-03-18 12:46:23,297 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from slotted pan head screws gb-4
2024-03-18 12:46:23,297 INFO  ExportHelperExtension.cs: 1136 - Found 42 in slotted pan head screws gb-4
2024-03-18 12:46:23,298 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in slotted pan head screws gb-4
2024-03-18 12:46:23,298 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from slotted pan head screws gb-5
2024-03-18 12:46:23,298 INFO  ExportHelperExtension.cs: 1136 - Found 42 in slotted pan head screws gb-5
2024-03-18 12:46:23,298 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in slotted pan head screws gb-5
2024-03-18 12:46:23,299 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 666-12
2024-03-18 12:46:23,299 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-12
2024-03-18 12:46:23,299 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 666-12
2024-03-18 12:46:23,300 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ×ÓÄ¸¶¤-1-2
2024-03-18 12:46:23,300 INFO  ExportHelperExtension.cs: 1136 - Found 31 in ×ÓÄ¸¶¤-1-2
2024-03-18 12:46:23,300 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ×ÓÄ¸¶¤-1-2
2024-03-18 12:46:23,301 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PART1-9-1
2024-03-18 12:46:23,301 INFO  ExportHelperExtension.cs: 1136 - Found 57 in PART1-9-1
2024-03-18 12:46:23,301 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PART1-9-1
2024-03-18 12:46:23,301 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from slotted pan head screws gb-6
2024-03-18 12:46:23,301 INFO  ExportHelperExtension.cs: 1136 - Found 42 in slotted pan head screws gb-6
2024-03-18 12:46:23,302 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in slotted pan head screws gb-6
2024-03-18 12:46:23,302 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ×ÓÄ¸¶¤-1-5
2024-03-18 12:46:23,302 INFO  ExportHelperExtension.cs: 1136 - Found 31 in ×ÓÄ¸¶¤-1-5
2024-03-18 12:46:23,303 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ×ÓÄ¸¶¤-1-5
2024-03-18 12:46:23,303 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PART1-11-3-1
2024-03-18 12:46:23,303 INFO  ExportHelperExtension.cs: 1136 - Found 58 in PART1-11-3-1
2024-03-18 12:46:23,304 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PART1-11-3-1
2024-03-18 12:46:23,304 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PART1-4-1-1
2024-03-18 12:46:23,304 INFO  ExportHelperExtension.cs: 1136 - Found 63 in PART1-4-1-1
2024-03-18 12:46:23,305 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PART1-4-1-1
2024-03-18 12:46:23,305 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-16
2024-03-18 12:46:23,305 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-16
2024-03-18 12:46:23,306 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-16
2024-03-18 12:46:23,306 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ×ÓÄ¸¶¤-1-4
2024-03-18 12:46:23,306 INFO  ExportHelperExtension.cs: 1136 - Found 31 in ×ÓÄ¸¶¤-1-4
2024-03-18 12:46:23,307 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ×ÓÄ¸¶¤-1-4
2024-03-18 12:46:23,307 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PART1-13-1
2024-03-18 12:46:23,307 INFO  ExportHelperExtension.cs: 1136 - Found 29 in PART1-13-1
2024-03-18 12:46:23,308 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PART1-13-1
2024-03-18 12:46:23,308 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ×ÓÄ¸¶¤-1-6
2024-03-18 12:46:23,308 INFO  ExportHelperExtension.cs: 1136 - Found 31 in ×ÓÄ¸¶¤-1-6
2024-03-18 12:46:23,309 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ×ÓÄ¸¶¤-1-6
2024-03-18 12:46:23,309 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo Motor MG996R-2
2024-03-18 12:46:23,309 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Servo Motor MG996R-2
2024-03-18 12:46:23,309 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo Motor MG996R-2
2024-03-18 12:46:23,310 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-17
2024-03-18 12:46:23,310 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-17
2024-03-18 12:46:23,310 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-17
2024-03-18 12:46:23,311 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo Motor MG996R_¶æÅÌ-1
2024-03-18 12:46:23,311 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Servo Motor MG996R_¶æÅÌ-1
2024-03-18 12:46:23,311 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo Motor MG996R_¶æÅÌ-1
2024-03-18 12:46:23,313 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from cross recessed cheese head screws type a gb-1
2024-03-18 12:46:23,313 INFO  ExportHelperExtension.cs: 1136 - Found 45 in cross recessed cheese head screws type a gb-1
2024-03-18 12:46:23,313 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in cross recessed cheese head screws type a gb-1
2024-03-18 12:46:23,314 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-18
2024-03-18 12:46:23,314 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-18
2024-03-18 12:46:23,315 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-18
2024-03-18 12:46:23,315 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from a-2-1
2024-03-18 12:46:23,316 INFO  ExportHelperExtension.cs: 1136 - Found 42 in a-2-1
2024-03-18 12:46:23,316 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in a-2-1
2024-03-18 12:46:23,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PART1-2-4
2024-03-18 12:46:23,317 INFO  ExportHelperExtension.cs: 1136 - Found 33 in PART1-2-4
2024-03-18 12:46:23,318 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PART1-2-4
2024-03-18 12:46:23,318 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 666-14
2024-03-18 12:46:23,318 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-14
2024-03-18 12:46:23,319 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 666-14
2024-03-18 12:46:23,319 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Íó²¿Á¬½Ó-1
2024-03-18 12:46:23,320 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Íó²¿Á¬½Ó-1
2024-03-18 12:46:23,320 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Íó²¿Á¬½Ó-1
2024-03-18 12:46:23,321 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-19
2024-03-18 12:46:23,321 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-19
2024-03-18 12:46:23,322 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-19
2024-03-18 12:46:23,322 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from cross recessed cheese head screws type a gb-2
2024-03-18 12:46:23,323 INFO  ExportHelperExtension.cs: 1136 - Found 45 in cross recessed cheese head screws type a gb-2
2024-03-18 12:46:23,323 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in cross recessed cheese head screws type a gb-2
2024-03-18 12:46:23,323 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PART1-10-1
2024-03-18 12:46:23,325 INFO  ExportHelperExtension.cs: 1136 - Found 29 in PART1-10-1
2024-03-18 12:46:23,325 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PART1-10-1
2024-03-18 12:46:23,326 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-21
2024-03-18 12:46:23,326 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-21
2024-03-18 12:46:23,327 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-21
2024-03-18 12:46:23,327 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PART1-2-5
2024-03-18 12:46:23,328 INFO  ExportHelperExtension.cs: 1136 - Found 33 in PART1-2-5
2024-03-18 12:46:23,328 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PART1-2-5
2024-03-18 12:46:23,328 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hex nuts, style 1-grades ab gb-20
2024-03-18 12:46:23,329 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-20
2024-03-18 12:46:23,329 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hex nuts, style 1-grades ab gb-20
2024-03-18 12:46:23,329 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PART1-9-2
2024-03-18 12:46:23,330 INFO  ExportHelperExtension.cs: 1136 - Found 57 in PART1-9-2
2024-03-18 12:46:23,330 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PART1-9-2
